track_name	size_bytes	price	rating_count_tot	sup_devices.num	ipadSc_urls.num	lang.num	vpp_lic	currency_USD	cont_rating_12+	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Book	prime_genre_Business	prime_genre_Catalogs	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Medical	prime_genre_Music	prime_genre_Navigation	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	user_rating
Le Havre (The Harbor)	-0.11649793918904401	0.5595758036776545	-0.1421803461761439	2.578808610908877	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Block Story Premium	0.0707848756172841	0.2166755847649789	-0.16054722640270966	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
You Doodle - draw on photos & pictures, add text	-0.35342957302740347	-0.2959602425094711	-0.05774023183474338	-0.0968084886371818	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
SuperPhoto - Photo Effects & Filters	-0.39951188774653956	-0.2959602425094711	-0.144464652631353	0.17075322131742407	0.6510506680574688	2.3443612736576225	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
FreePrints – Photos Delivered	-0.2403904874907946	-0.2959602425094711	0.17385939373963735	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
聚美优品-新用户专享160元现金券	-0.12716894290060837	-0.2959602425094711	-0.1696844522235461	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
Depop - Buy, Sell and Share	-0.315746076618251	-0.2959602425094711	-0.1375193046808328	-0.0968084886371818	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
天猫-购物	0.033389322402058406	-0.2959602425094711	-0.16461408413799525	-0.0968084886371818	-1.8667417328074443	-0.18119658171781394	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
FOCUS Online - Aktuelle Nachrichten	-0.36277774860053186	-0.2959602425094711	-0.16531390056646972	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.0
Text 2 Group Pro - Quickly send SMS messages	-0.4168027339957081	0.2166755847649789	-0.13329399794287375	0.17075322131742407	0.6510506680574688	1.207860238738676	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
ケンタッキーフライドチキン　公式アプリ	-0.4143937043039443	-0.2959602425094711	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Onion Browser - Secure & Anonymous Web with Tor	-0.43656247931359554	-0.2959602425094711	-0.1611150019956229	-0.0968084886371818	-0.35606629228849634	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Visual Anatomy	0.044667572651309974	0.2166755847649789	-0.16269949202235753	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Alice in the Mirrors of Albion: Hidden object game	2.849804466040741	-0.2959602425094711	0.45539686332327173	-0.0968084886371818	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Burrito Bison	-0.3926867787736608	-0.1262246341476967	-0.16474612497355645	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Credit Karma: Free Credit Scores, Reports & Alerts	-0.2885454230216612	-0.2959602425094711	1.1723389881700306	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
翼支付-只为简单生活	-0.279784537527235	-0.2959602425094711	-0.17012018698089815	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
The Sandbox - Building & Crafting a Pixel World!	-0.07698700132140562	-0.2959602425094711	0.3725544430921619	0.17075322131742407	0.6510506680574688	4.996197021801831	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
ZENFORMS: Protectors	-0.2449947276709112	0.04522547530864108	-0.1553580215651537	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
RetailMeNot Shopping Deals, Coupons, Savings	-0.1838851993360509	-0.2959602425094711	0.07461750173182402	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
VinoCell: manage your wine cellar like a pro	-0.45095963900993535	1.2453762415030054	-0.16696441101098497	-0.0968084886371818	0.6510506680574688	0.07135920381972971	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Dokuro	-0.1477126919643361	0.04522547530864108	-0.169129880714189	0.7058766412266358	-0.859624772461479	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Toca Train	-0.326137689904025	0.2166755847649789	-0.15179291900500072	0.7058766412266358	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Toca Band	0.346585989713049	0.2166755847649789	-0.12921393612403204	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
My Singing Monsters	0.1152250588542238	-0.2959602425094711	1.5531447579285904	-0.0968084886371818	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
PIP Camera-Selfie Cam&Pic Collage&Photo Editor	-0.3479073357339757	-0.2959602425094711	-0.05861170134944744	0.7058766412266358	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
ATracker - Daily Task and Time Tracking	-0.12826369722207262	-0.2959602425094711	-0.1555296746513833	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Brutal Street	-0.3628290652093505	-0.2959602425094711	-0.1599794508097964	-0.0968084886371818	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
冒険ダンジョン村	-0.033342225521154796	0.5595758036776545	-0.17023902373290323	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Slots - Pharaoh's Way	-0.34117345628788565	-0.2959602425094711	0.7488972326087526	1.5085617710904535	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
iTranslate Voice - Speak & Translate in Real Time	-0.39797238948198044	0.90247602259033	0.02081086124062668	-0.0968084886371818	0.6510506680574688	2.091805488120079	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
The Official DVSA Highway Code	-0.3670655363596002	0.38812569422131665	-0.17023902373290323	0.17075322131742407	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
腾讯微云-安全备份共享文件和照片	-0.3774428950318135	-0.2959602425094711	-0.16617216599761764	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4.0
Remind: Fast, Efficient School Messaging	-0.2283054261140056	-0.2959602425094711	-0.04089182121713165	-0.0968084886371818	0.6510506680574688	0.07135920381972971	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
宝宝树孕育-火爆的备孕怀孕育儿社区	-0.21828158185809848	-0.2959602425094711	-0.16421796163131158	0.17075322131742407	-1.8667417328074443	-0.4337523672553576	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Best Skins Creator Pro - for Minecraft PE & PC	-0.4541754798292366	0.04522547530864108	-0.11421409720427739	-0.0968084886371818	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
フリル(FRIL) - 満足度No.1 のフリマアプリ	-0.36291459289071487	-0.2959602425094711	-0.1701465951480104	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
PopCam　Photo	-0.407012665402197	-0.2959602425094711	-0.1681263703639237	0.17075322131742407	-1.8667417328074443	0.4501928821260452	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Nearpod	-0.3432546298677526	-0.2959602425094711	-0.15628230741408222	-0.0968084886371818	0.6510506680574688	3.2283065230390253	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
AutoRap by Smule	-0.3560239126954568	-0.2959602425094711	0.07010170515563029	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
The Amazing Spider-Man	1.7540249232576908	0.90247602259033	0.06604805150390082	0.4383149312720299	0.14749218788448623	0.8290265604323607	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Temple Run: Brave	-0.19215572612398793	0.04522547530864108	0.19410125383117244	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
BabyScope - Prenatal Listener	-0.38264582898148086	0.5595758036776545	-0.15868545062129644	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0
realMyst	2.3512607604449696	0.90247602259033	-0.16089053257516883	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Sun Surveyor - Sun & Moon Visualization Tool	-0.48036120494030227	1.4168263509593433	-0.1678226764421329	-0.6319319085463936	0.14749218788448623	1.9655275953513072	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0
Shogi	-0.5051556797678404	-0.2959602425094711	-0.16989571756044405	-0.0968084886371818	0.14749218788448623	-0.4337523672553576	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Fair Food Maker Game - Make Yummy Carnival Treats	-0.24369185599146026	-0.2959602425094711	-0.008475796086852023	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Potty Time with Elmo	-0.42332564516109933	0.2166755847649789	-0.16083771624094434	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
My Mixtapez Music	-0.31814085169645406	-0.2959602425094711	0.17684351662332093	-3.3075490080924523	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0
Fuel Rewards® program	-0.39059705242565745	-0.2959602425094711	-0.14054303981518476	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
Poop Break	-0.5362335882529494	-0.1262246341476967	-0.16996173797822467	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4.0
Plague Inc.	-0.28824037429146154	-0.1262246341476967	1.7217080886060445	0.7058766412266358	0.6510506680574688	1.0815823459699043	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
DiveChamp	-0.4380934248100182	-0.1262246341476967	-0.16634381908384724	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Tom Loves Angela	-0.4054902726739108	-0.1262246341476967	-0.15504112355980676	1.5085617710904535	-1.8667417328074443	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Tom Loves Angela for iPad	-0.40029018964695556	0.2166755847649789	-0.14005448872360823	-3.0399872981378464	0.14749218788448623	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Jake's Never Land Pirate School	0.28933661073043504	-0.1262246341476967	-0.11297291335000191	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Flow Free	-0.4968651965209184	-0.2959602425094711	4.766200042308217	0.17075322131742407	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pixlr - Photo Collages, Effects, Overlays, Filters	-0.34872555055236176	-0.2959602425094711	-0.14252365234860306	-0.0968084886371818	0.6510506680574688	0.7027486676635888	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
JaxReady	-0.5311560949026165	-0.2959602425094711	-0.16994853389466855	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.0
Storm Shield	-0.48062919167524404	0.2166755847649789	-0.13701754950570016	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.0
CamCard HD -business card scanner & reader	-0.33062219133023146	1.0739261320466678	-0.1660269210785003	-3.5751107180470583	0.6510506680574688	0.19763709658850154	0.08364175006200619	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Pumped: BMX	-0.44686286307258083	0.04522547530864108	-0.15486947047357716	1.5085617710904535	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Sworkit - Custom Workouts for Exercise & Fitness	-0.15582071615768073	-0.2959602425094711	0.051840457597513497	-0.0968084886371818	0.6510506680574688	0.8290265604323607	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Fieldrunners 2	-0.30643496304038054	0.2166755847649789	0.01744381993381556	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Photo Editor by Aviary	-0.45343423992407855	-0.2959602425094711	0.3513354808174738	-0.0968084886371818	0.6510506680574688	2.2180833808888507	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Hurricane Tracker WESH 2 Orlando, Central Florida	-0.47090754522682443	-0.2959602425094711	-0.16755859477101046	-0.0968084886371818	-1.3631832526344616	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.0
Bluebeam Revu	-0.13643729263779666	1.4168263509593433	-0.1674661661861176	-3.5751107180470583	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.0
ナビタイムの乗り換え案内 - 遅延情報やバス時刻表を案内するアプリ	-0.2673516635795641	-0.2959602425094711	-0.16960522772220937	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0
Where's My Perry?	-0.2024532589602611	0.2166755847649789	0.15080506385064824	0.17075322131742407	0.6510506680574688	1.0815823459699043	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Seeds Pro For Minecraft - Server, Skins, Community	-0.4729516568114335	0.04522547530864108	-0.001622876721224679	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
今日头条 - 热点新闻资讯、娱乐视频	-0.25308849725069515	-0.2959602425094711	-0.164587675970883	0.17075322131742407	0.14749218788448623	-0.4337523672553576	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4.0
Granny Smith	-0.3642089118020294	0.04522547530864108	-0.05710643582404953	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Lep's World 2 Plus - super best platformer games	-0.3683427497346418	-0.1262246341476967	-0.05927190552725354	0.7058766412266358	0.6510506680574688	-0.30747447448658577	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Lyft	-0.11465909403970952	-0.2959602425094711	0.44932298488745553	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4.0
SnoreLab : Record Your Snoring	-0.3962333266275711	-0.2959602425094711	-0.15253234768414356	0.17075322131742407	0.6510506680574688	0.4501928821260452	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Clash of Clans	-0.2301271657270672	-0.2959602425094711	27.965088238069736	0.17075322131742407	0.6510506680574688	1.5866939170449916	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Frax HD - The First Realtime Immersive Fractals	-0.2926393480363036	0.04522547530864108	-0.16630420683317887	-3.5751107180470583	0.6510506680574688	0.32391498935727336	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
Zombie Tsunami	-0.2317464898275664	-0.2959602425094711	0.24319403649283422	0.17075322131742407	0.6510506680574688	1.0815823459699043	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
The Wonder Weeks	-0.47446264584887116	0.04522547530864108	-0.1649970025611228	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
Disney Channel – Watch Full Episodes, Movies & TV	-0.18680169327057677	-0.2959602425094711	0.10812946579726179	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Disney Junior – Watch Full Episodes, Movies & TV	-0.23728583265726708	-0.2959602425094711	-0.06358964085010545	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
Disney XD – Watch Full Episodes, Movies & Live TV	-0.2508049081582658	-0.2959602425094711	-0.09493613521233919	-0.0968084886371818	0.14749218788448623	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
METAL SLUG 3	-0.13230345470518423	0.2166755847649789	-0.13329399794287375	1.5085617710904535	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
CBS Full Episodes and Live TV	-0.29491153343788434	-0.2959602425094711	0.35047721538632587	-0.0968084886371818	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
东方财富网领先版-财经资讯&股票开户	-0.18237421029861325	-0.1262246341476967	-0.17023902373290323	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0
Dungeon Village	-0.03237291179902499	0.5595758036776545	-0.15703494017678118	0.17075322131742407	0.6510506680574688	-0.05491868894904211	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Wish - Shopping Made Fun	-0.41958238364005096	-0.2959602425094711	1.7042126778941828	-0.0968084886371818	0.6510506680574688	3.1020286302702536	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0
Sight Words Games & Flash Cards for Reading and Spelling Success at School (Learn to Read Preschool, Kindergarten and Grade 1 Kids)	-0.4035174341571054	0.2166755847649789	-0.16945998280309205	0.17075322131742407	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
LiveCollage Pro-Photo Collage Maker&Photo Editor	-0.3093486060521942	0.04522547530864108	-0.007577918405035723	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Photo Collage Maker & Photo Editor - Live Collage	-0.29196367935352485	-0.2959602425094711	1.0680531362437786	-0.0968084886371818	0.6510506680574688	-0.18119658171781394	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.0
Trigger Fist	-0.15295394910846896	-0.2959602425094711	0.7490820897785383	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Talking Ginger for iPad	-0.3325636696972032	-0.2959602425094711	0.09470091282068566	-3.5751107180470583	0.6510506680574688	0.9553044532011324	0.08364175006200619	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
same - 就是聊得来	-0.21130252305876385	-0.2959602425094711	-0.1692091052155257	-0.0968084886371818	-1.8667417328074443	-0.5600302600241294	0.08364175006200619	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0
Deck Pass Plus	-0.5259018443441305	0.04522547530864108	-0.16561759448826052	1.5085617710904535	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4.0
Tone Sphere	0.5904881295826067	0.04522547530864108	-0.1654855536526993	0.7058766412266358	0.6510506680574688	-0.5600302600241294	0.08364175006200619	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0
Dragon Island Blue	-0.40470341800535836	-0.1262246341476967	-0.049830985784626275	1.5085617710904535	0.6510506680574688	-0.4337523672553576	0.08364175006200619	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0
